text,label
"на встрече сегодня обсуждали новый график, завтра отправлю заметки",neutral
"всё устал, понравившийся парень игнорит, хочется просто упасть и не вставать",negative
"Опять начальник влетел на правки в 11 вечера, просто бесит, сил нет.",negative
"Он просто перестал отвечать, как будто ничего не было. Очень больно 😔",negative
"сегодня обновили расписание автобусов, теперь маршрут едет на 10 минут раньше",neutral
"сегодня неожиданно встретил старых друзей в кафе, настроение на весь месяц 😄",positive
"сегодня обновили план работ в офисе, расписание и задачи на табло — все как обычно",neutral
"посылка с али пришла, комплект совпадает с описанием, проверю качество позже",neutral
"опять задержали зарплату, уже не смешно, устал бороться с этим бардаком 😒",negative
"в групповом чате договорились встретиться в пятницу, время пока не уточнили, кто куда пойдёт?",neutral
"поменяли время встречи на завтра, всем пришлют обновлённый план в чат.",neutral
"Наконец доделала презентацию, теперь можно пить вино и слушать музыку до утра 😌🍷",positive
"Сходили с друзьями в новое кафе — там кофе бомба и атмосфера супер, прям воскресенье удался ☀️",positive
"сегодня на работе короткое совещание, распределили задачи и назначили дедлайны",neutral
"поставил новый плейлист, песни в основном спокойные, слушаю на фоне",neutral
"Вчерашний вечер с друзьями — огонь, смеялись до слёз 😂 люблю вас!",positive
"опять задержали зарплату, начальство ничего не объясняет, хочется всё бросить",negative
"поставил новый альбом на фон, слушаю весь вечер, ничего особенного",neutral
"вчера обновил плейлист, теперь слушаю только инструментал на фоне работы",neutral
"Коллеги сегодня тестируют новый софт, пару багов нашли, релиз перенесли на понедельник",neutral
"сегодня обновил плеер, плейлист теперь работает без лагов — можно спокойно слушать на работе",neutral
"опять опоздал на встречу, начальник недоволен, а я вообще вымотан и злой :(",negative
"блин, опять задержали зарплату, начальник игнорит, устал до невозможности 😒",negative
"только что встретила старых друзей в кафе, так кайфово провели вечер 😊",positive
"Слушаю новый альбом, пока ничего не выделяю, просто фоном на работе.",neutral
"Вчерашний концерт просто огонь, до сих пор в кайф, лучший вечер с друзьями 🔥",positive
"Сегодня случайно встретил старую подругу, посидели, как в студенчестве — лучшая ностальгия! 😊",positive
"опять провал на концерте, звук был ужасный и все ожидания рухнули 😞",negative
"опять опоздали на концерт, билеты выброшены зря, настроение в ноль, обидно(((",negative
"Купил новые наушники, звук ровный, претензий пока нет",neutral
"вчерашний доклад выкладывают в общий доступ, можно скачать и посмотреть",neutral
"сегодня встретила старых друзей, кофе, смех и планы на лето — лучший день вообще 😊",positive
"свет опять вырубили, хреново, да и интернет у провайдера тухляк 😒",negative
"электричка опоздала на 12 минут, решил выпить кофе на платформе и дочитать статью",neutral
"Пекла сегодня пирог впервые — получился шикарно, соседи уже просят рецепт 😅",positive
"опять сломался ноут, дедлайн завтра и никто не отвечает... ну класс, идеальный день 😒",negative
"завтра еду в район на почту, кому что отправить — пишите",neutral
"Сегодня улётный день, коллеги принесли торт, настроение на высоте 😄",positive
"Кто-нибудь видел новый маршрут автобуса 42? Теперь он через центр ходит, расписание в группе.",neutral
"сегодня в парке видел редкую птицу, снимок получился не очень, но интересно 📷",neutral
"вчера обновил плейлист, теперь слушаю джаз по дороге на работу",neutral
"сегодня на трамвае доехал до работы быстрее, чем ожидал, пробок почти не было",neutral
"договорились встретиться, она просто кинула и ни одного сообщения, реально обидно",negative
"Только что вернулись с мини-пикника, солнце, смех и идеальные блинчики — душевно 😌",positive
"щас обновил приложение, интерфейс поменяли — пока привыкаю",neutral
поймал офигенный плейлист по дороге на работу — настроение на весь день 😍,positive
"на работе сегодня много встреч, буду в офисе до шести, пишите по делу",neutral
"пересадил комнатные растения на балкон, посмотрю как приживутся",neutral
"Друзья подвели снова, даже не ответили на сообщение, странно и обидно 😒",negative
"опять затопили квартиру, и хрен кому объяснишь, коммунальщики тупят... 😒",negative
"сегодня пересмотрел старые фотки, удивился как быстро летит время",neutral
"На новой улице открыли кофейню, зайду вечером посмотреть, как там",neutral
"опять опоздал на работу из-за транспорта, босс орёт, настроение в ноль 😒",negative
"нашёл в закладках старую статью, сохранил, чтобы прочитать позже",neutral
"Вчера подключил новый роутер, скорость интернета вроде стабильная, пока проблем нет.",neutral
"сегодня весь день правки в отчёте, наконец-то загрузил версию на общий диск",neutral
"интернет опять лагает во время важного звонка, готов разнести этот роутер в щепки 😡",negative
"заказали кофе на вынос, дали остывшую лужу, обслуживанию — позор 😒",negative
"вчера переустановил винду, сейчас восстанавливаю программы и настройки",neutral
"встретил старую подругу в кофейне, болтали как в универе — душа радуется ☕️💛",positive
"на днях поменял плейлист, теперь слушаю больше джаза по дороге на работу",neutral
"сегодня бариста сделал идеальный латте, день удался ☀️",positive
"только что вернулась с концерта, всё ещё под кайфом от музыки :) шикарный вечер!",positive
"вчера обновил плейлист, теперь половина треков про 90-е, слушаю по дороге на работу",neutral
"Опять задержали зарплату, устал от этого бардака на работе...",negative
"по дороге домой заметил новую кофейню, внутри тихо и много розеток, планирую зайти завтра",neutral
"вечером пришла посылка с винилом — счастье, ставлю и кайфую 😊",positive
"На работе поставил новую утилиту, теперь сбор логов автоматом, проверю завтра",neutral
"сегодня обновил плейлист — добавил пару джазовых треков, слушаю по дороге на работу",neutral
"сегодня обновил профиль на сайте — теперь всё выглядит по-другому, но работает нормально",neutral
"скачал новый альбом, слушаю в наушниках пока еду на работу",neutral
"снова задержали зарплату, обещали пятницу, а я без денег и терпения",negative
"сегодня обновил плейлист, добавил несколько инструментальных треков — слушаю на работе",neutral
"Наконец-то дождался выходных, кофе на балконе и любимый плейлист — идеальный старт 🌞",positive
"заказал новую книжку, доставили через три дня, всё в комплекте, можно начинать читать",neutral
"только что допилил проект и команда устроила мини-праздник в офисе, люблю этих людей 😊",positive
"сегодня тестировали новую систему на работе, вроде всё как и ожидалось",neutral
"Опять начальник присвоил мою идею, просто бред и несправедливо 😒",negative
"у нас на кухне перестала работать вытяжка, вызвал мастера на воскресенье",neutral
"поменял пароль на почте, всё настроил, теперь буду пробовать зайти с телефона",neutral
"сегодня в метро оказалось меньше людей, поезд пришёл вовремя.",neutral
"Опять весь день ждал ответа от нее, а она игнорит... так обидно и бессмысленно 😞",negative
"Снова друг отменил вечеринку в последний момент, совсем нет слов, обидно",negative
"Платная подписка, а музыка опять не загружается, тупо выброшенные деньги 😒",negative
"вчера встретились с ребятами, смеялись до слёз, такой кайф снова быть вместе",positive
"сегодня обновил плейлист, добавил пару джазовых треков, слушаю в перерыве.",neutral
"Забыл зарядку, телефон сел в разгар дня, весь день в панике и раздражении",negative
"Встретили старого друга в парке — целый день как в фильме, смеялись до слёз 😊",positive
"сегодня собрались с ребятами на даче, смеялись до слёз — лучший вечер!",positive
"На работе поменяли систему учёта, пока привыкаю к интерфейсу, всё вроде работает.",neutral
"че за сервис, заказ пришёл кривой и курьер грубый, больше не закажу 😡",negative
"утром проверил почту, там уведомление от школы и счёт за интернет — записал в заметки",neutral
"Собрал нескучный плейлист для работы, в основном инструментал, слушаю понемногу",neutral
"Опять начальник подставил, руки отваливаются от такой работы, не могу больше так терпеть.",negative
"на работе обновили софт, завтра проверю, всё ли корректно работает",neutral
"Новый альбом просто огонь, не могу остановиться слушать весь день 🔥",positive
"Новый альбом вчера - полный кайф, на повторе уже третий час :)",positive
"с утра кофе на веранде, новый плейлист играет — настроение космос, готов покорять день!",positive
"на работе поменяли расписание, теперь первая смена начинается в 8:30",neutral
"на работе сменили график, теперь прихожу в 8 и ухожу в 17, привыкаю",neutral
"у нас в доме сегодня плановый ремонт лифта, предупреждали по почте, не удивляйтесь",neutral
"поменял обои на телефоне, теперь интерфейс выглядит аккуратнее, пользоваться удобнее",neutral
"взял выходной спонтанно, гулял по городу и чувствую себя счастливым ☀️",positive
"соседи снова устроили вечеринку в три ночи, спать невозможно...",negative
"заказывал одежду месяц назад — привезли не тот размер, поддержка молчит, раздражает",negative
"только что вернулись с прогулки с друзьями, солнце, кофе, настроение на 100% 😊",positive
"опять опоздала на работу из-за пробок, начальник орёт, настроение на нуле.",negative
"сегодня в метро ремонт, ехал другим маршрутом, потратил лишних 20 минут",neutral
"сегодня по плану встреча с заказчиком в 15:00, подготовил презентацию",neutral
"Встретил старых друзей, болтали до утра под гитару — лучшая ночь за долгое время :)",positive
"опять автобус опоздал, начальник орёт полдня, а зарплата как будто вообще не растёт...",negative
"Только что вернулась с велопрогулки — солнце, кофе и отличное настроение, идеальный день ☀️🚲",positive
"подписался на новый подкаст, послушаю вечером в дороге",neutral
"сегодня встретил старых друзей в парке, смеялись до слёз, идеальный вечер 😊",positive
"поставил новый софт на старый ноут, тестирую как работает",neutral
"поставил новый плейлист, теперь слушаю в дороге 🎧",neutral
"утром слушал старые плейлисты, нашёл пару треков, которые давно хотел переслушать",neutral
"в офисе поменяли кофе в автомате, теперь вкус другой, просто заметил",neutral
"встретил старых друзей сегодня, столько смеха и тепла, отличный вечер 😊",positive
"у меня на почте пришла посылка, посмотрю позже",neutral
"опять друзья отменили планы в последний момент, обидно и грустно 😒",negative
"опять друзья отписались и никто не пришёл, обидно до слёз 😒",negative
"у нас на работе сегодня обсудили новый график, изменения начнут действовать с понедельника",neutral
"куча обещаний от начальства и ноль действий, устал уже это слушать",negative
"утром сварил кофе и начал разбирать почту, план на день составлен",neutral
"Только что сходили на концерт — до сих пор не могу отойти, кайфовнейшая ночь 😍",positive
"опять автобус опоздал, начальник вечно орёт, день испорчен, блин",negative
"Сегодня обновили расписание на сайте, проверил — всё как обычно, без изменений",neutral
"в метро сегодня ехали без толку, смотрел в окно и считал остановки",neutral
"встретились с ребятами у метро, договорились позже посмотреть новый сериал вместе",neutral
"только что сходили с друзьями на кафе, смеялись до слёз, кайфовый вечер 😊",positive
"в автобусе зарядка села, слушаю подкаст через один наушник, не идеал, но нормально",neutral
"Наконец добрался до любимой кофейни, бариста позвал по имени — день сразу стал лучше ☀️",positive
"вышел на пробежку с друзьями, заряд бодрости на неделю, кайфую! 😄",positive
"опять сайт упал перед дедлайном, просто кошмар...",negative
"поставил будильник на 7:00, проверил дорогу — пробок не будет, план на утро составлен",neutral
"опять задержали зарплату, как будто я тут волонтёр... уже реально надоело 😒",negative
"коллега опять сдал проект в срочном режиме, а мне всю работу накинули... устал до чертиков 😒",negative
"Сегодня в офисе поменяли принтер, настроил очередь печати, тестовый лист распечатался",neutral
"Сегодня метро ехало ровно по графику, успел на встречу.",neutral
"Сегодня в метро задержка на 20 минут, обещают восстановить движение к 9:30.",neutral
"на работе дали новую задачу, сейчас читаю требования и начну завтра",neutral
"сегодня обновил плейлист, половина треков — инструментал, слушаю пока работаю",neutral
"В метро сегодня изменения в расписании, проверьте маршрут заранее.",neutral
"Записался сегодня на курс по фотографии, по вечерам буду практиковаться в парке",neutral
"сегодня случайно встретил старую подругу — кофе, смех и планы на лето, кайф 😊",positive
"Нежданно-порадовал старый плейлист, 90% треков до сих пор заходит, кайфую 🎧",positive
"на работе поменяли график, теперь работаю с 9 до 18, привыкаю",neutral
"опять начальник сорвал планы, весь день в тупике, хочется выть",negative
"Только что попробовали новый кофе в районе — идеально, настроение на весь день 😍",positive
"поставил обновление на телефон, теперь все приложения открываются быстрее, проверил несколько штук",neutral
"в офисе сегодня поменяли кофемашину, вкус похожий, но работает тише",neutral
"собрался на пробежку, но сначала проверил погоду и заряд телефона",neutral
"Любимая песня заиграла — весь день на позитиве, спасибо музыке 😊",positive
"опять опоздал на метро, начальник орёт, настроение в ноль, хочу домой... 😒",negative
"Вечер с друзьями прошёл огонь, смеялись до слёз, ещё хочу так снова 🔥",positive
"В метро сегодня ремонт на красной линии, планируйте время",neutral
"завтра встреча с командой, обсуждаем новый проект, повестка пришла по почте",neutral
"опять опоздала на работу из-за метро, шеф устроил разнос, день испорчен... 😒",negative
"в офисе новый кофе-автомат, теперь обеденные перерывы стали чуть интереснее",neutral
"новая песня любимой группы спасла день, не могу перестать слушать 😊",positive
"сегодня планирую пересобрать рабочее место, переставлю монитор и проложу кабели по-другому",neutral
"установил обновление на телефон, теперь ещё проверю, всё ли работает как раньше",neutral
"Вчерашний концерт просто огонь, до сих пор на эмоциях 🔥 спасибо ребятам!",positive
"планы на вечер: приготовить ужин и посмотреть документалку, без лишних заморочек",neutral
"проснулся рано, сварил кофе, теперь проверяю почту и планирую задачи на день",neutral
"сегодня случайно встретил старого друга в кафе — болтали час, настроение на высоте 😊",positive
"у нас в районе на этой неделе будут проверять лифты, висит объявление в подъезде",neutral
"кстати, в районе открылся новый пункт приёма посылок — удобно забирать после работы",neutral
"На улице дождь, забыл зонт, купил в автомате за углом.",neutral
"посмотрел плейлист, добавил пару новых треков для работы 🎧",neutral
"на работе подключили новую систему учёта, пока привыкаю к интерфейсу",neutral
"в офисе сегодня обновили кофемашину, теперь варит по-другому",neutral
"Сегодня на работе обновили софт, теперь нужно привыкать к новым меню",neutral
"на работе поменяли расписание смен, теперь буду заходить в 9 вместо 8, привыкну.",neutral
"Только что вернулась с прогулки, слушала новый альбом — кайф полный, настроение на 100% 😍",positive
"проснулись поздно, сварили шампусик и весь день валяемся с друзьями 😄",positive
"Наконец-то дождались: новый альбом любимой группы — шикарен, слушаю на повторе весь вечер 😊",positive
"Новый трек этого артиста — просто бомба, слушаю на повторе уже второй час 🔥🎧",positive
"Только что вернулся с концерта — до сих пор на кайфе, лучшая ночь в году 😍",positive
по дороге домой заметил новый велопарковочный стеллаж у подъезда.,neutral
"Сегодня случайно встретил старых друзей в кафе — столько смеха и воспоминаний, настроение на высоте 😄",positive
"сегодня на работе тестили новую фичу, основная логика работает, дальше тесты",neutral
"записался на курс по фотошопу, старт через две недели",neutral
"Вчера встретились с друзьями — смеялись до слёз, лучший вечер 💛",positive
"щас слушаю подкаст про урбанистику, пара фактов полезных для проекта",neutral
"Поезд задержали на 20 минут, объявили новую посадку на платформе 3.",neutral
"Сегодня встретил старых друзей в кафе, смеялись до слёз, вечер удался! 😄",positive
"Кто в курсе, почему на сайте вчера был долгий апдейт? Сейчас всё работает нормально.",neutral
"Наконец доделала проект, боссы в восторге — праздную с пиццей и вином 🍕🍷",positive
"с утра изменили расписание автобусов, теперь дорога до работы занимает на 10 минут больше",neutral
"Кафе на углу открылось вчера, работает до полуночи и принимает карты.",neutral
"сегодня случайно встретил старых друзей, болтали до ночи — так тепло на душе ❤️",positive
"щас на кухне экспериментирую с рецептом, посмотрим что получится",neutral
"курс по фотошопу начнётся в понедельник, расписание выслали на почту",neutral
"утром сделал кофе как в кофейне, день сразу стал лучше ☕️😊",positive
"переехал в другой район, теперь дорога до работы стала на 10 минут дольше",neutral
"наш коллектив вчера сделал презентацию и всё прошло отлично, горжусь ребятами 😄",positive
"сегодня с утра проверил почту, куча рассылок, но ничего срочного — займусь вечером",neutral
"собрал календарь на месяц, расписание встреч и дедлайнов готов",neutral
"Договорили с клиентом и получили первый большой проект — бомба, команда горит!",positive
"новый альбом от любимой группы просто взорвал мозг, слушаю на repeat весь день 🔥",positive
"с утра поймал пару фоток с прогулки, залил в альбом, кому надо — могу поделиться",neutral
"с утра ехал в метро, народу немного, взял кофе, план работы на день готов",neutral
"На работе поменяли пропуска, теперь проход через главный вход только по картам",neutral
"Купил новый планнер, теперь записываю все встречи и дедлайны в одном месте.",neutral
"завтра хочу разобрать шкаф и отдать книги в приют, наконец-то пора убрать лишнее",neutral
"завтра в 8 лекция онлайн, подключусь прямо с работы, проверил камеру",neutral
"Ура, наконец-то доделала проект и праздную первый свободный вечер с пиццей 🍕",positive
"только что услышал свою песню в кафе — сердце тает, какой кайф! 😊",positive
Утро началось с идеального кофе и новой песни в наушниках — день точно удался ☀️☕️,positive
"переустановил винду, всё работает, теперь можно заняться фотками",neutral
"Выпустили новый апдейт приложения, поставил — выглядит так же, багов пока не заметил",neutral
"проснулся, сделал кофе, вышел на балкон — погода как в апреле, ветер прохладный.",neutral
"встретил старого одноклассника в магазине, разговор короткий и вежливый",neutral
"Соседи ночью переставили мебель, теперь слышно меньше эхо в коридоре",neutral
"только что дописал презентацию и решил отпраздновать пиццей с друзьями, кайф ну прям 😄",positive
"только что встретил старого друга, день стал лучше ❤️",positive
"заказал книгу онлайн, пришла вовремя, обложка без дефектов 📚",neutral
"встретил сегодня старого одноклассника, поговорили минут 10 о работе и разошлись",neutral
"поменял обои на телефоне, теперь на рабочем столе фотка с дачи",neutral
"сегодня весь день дождь, решил остаться дома и почитать книгу",neutral
"послушал новый альбом, звучит по-другому, пока привыкаю",neutral
"Новый плейлист спас моё утро, кофе и музыка — идеальный комбо ☕️🎧",positive
"сегодня обновили расписание автобусов, теперь на остановке табло показывает время",neutral
"Слушаю новый подкаст про урбанистику, полезная инфа, но пока без выводов",neutral
"Добавил пару треков в плейлист, слушаю фоном на работе, ничего особенного.",neutral
Только что дописала проект — свобода! Пойду отмечу кофе и любимая песня на репите ☕🎶,positive
"только что вернулась с прогулки — солнце, кофе и любимая песня в наушниках, идеальный вечер 😊",positive
"сегодня метро ехало медленно, дорога заняла на 20 минут больше обычного",neutral
"Опять задержали зарплату, уже вообще нет сил и желания работать...",negative
"опять начальник перенёс дедлайн без объяснений, весь вечер на работе испорчен 😒",negative
"на станции метро стоит новый автомат с картами, работает без проблем",neutral
"записался на курсы по веб-разработке, начало через две недели, расписание приемлемое",neutral
"На метро сегодня три состава прошли мимо, пришёл пешком на работу.",neutral
"Наконец-то досмотрели сериал всей семьёй, смеялись до слёз, отличный вечер 😊",positive
"на работе поменяли график, теперь выхожу раньше домой",neutral
"Кто в курсе, с какого часа сегодня открыт спортзал в нашем дворе?",neutral
"дома сломался кран, вызвал мастера на завтра, пока пользуемся бутылками",neutral
"Утром обновился роутер в офисе, теперь сеть по плану перезапускают каждые 24 часа",neutral
"сегодня работа из дома: готовлю кофе ☕️, слушаю подкаст про технологии и проверяю почту",neutral
"вчера заменили лампы в подъезде, теперь свет работает без перебоев",neutral
"дописал презентацию, босс похвалил — кайф! иду отмечать с друзьями 🍕🎉",positive
"заплатил за концерт, который отменили без объяснений, честно, обидно и раздражает",negative
"слушаю новый альбом, пока без эмоций — просто фон для работы",neutral
"опоздала на важную встречу из-за тупого автобуса, просто убило настроение... 🤦‍♀️",negative
"Поставил будильник на 6:30, проверил погоду — обещают без дождя.",neutral
"опять автобус опоздал и начальник орёт, уже всё достало...",negative
"Заказал винил, пришёл сегодня — настроение на год вперёд 😍",positive
"Поменял пароль на почте, теперь везде обновлять — займёт пару минут.",neutral
"Сегодня в парке видел старую лавочку, ничего особенного, просто фото сделал 📷",neutral
"он опять не написал, уже задолбало притворяться, что всё нормально",negative
"интернет на даче работает медленно, запустил обновления и ушёл варить чай",neutral
"сегодня в метро задержали поезд минут на 20, но до работы всё равно добрался вовремя",neutral
"Заказал с али, прислали тряпку вместо наушников, деньги на ветер, обидно",negative
"Только что вернулась с концерта — до сих пор в кайфе, ребята играли огонь 🔥 спасибо за вечер!",positive
"С утра пошёл дождь, пришлось взять другую куртку, но день обычный.",neutral
После пар решили спасаться пельменями — идеальный вечер с друзьями 😄,positive
"забыл дома зарядку, придётся работать с ноутом на батарее весь день",neutral
"снова отменили концерт, день испорчен... не верю уже в организаторов 😒",negative
"Вчера в метро проводили опрос, дали анкеты и ушли, ответов особо не собирали",neutral
"Наконец-то пятница, планы с друзьями — топ, настроение на 100% 😄",positive
"утром по дороге в метро заметил новую кофейню, они уже открылись на углу",neutral
"сегодня случайно встретил старых друзей, пили кофе и ржали как дети — кайф полный 😊",positive
"перенесли встречу на пятницу, значит сегодня свободнее — займусь отчетом и пробежкой вечером",neutral
"только что послушал новый альбом — бомба, настроение на 100% 🔥 хочу на концерт",positive
"вчера в метро заметил книгу, которую давно хотел прочитать",neutral
"поход в магазин занял ровно час, очередь была, но всё купил",neutral
"Вчера перегнал все фото на внешний диск, место на ноуте освободилось.",neutral
"собрал все документы для завтрашней встречи, теперь жду подтверждения от менеджера",neutral
"ребята, почему всегда я остаюсь с кучей работы один? реально бесит",negative
только что послушал новый альбом — огонь 🔥 не могу перестать улыбаться,positive
"устал до смерти, проект опять провалился, босс орёт, больше не хочу этим заниматься",negative
"сегодня мост ремонтируют, пришлось ехать через другой район, ничего особенного",neutral
"сегодня случайно встретил старых друзей в кафе, пил кофе и смеялись до слёз ☀️ лучший день",positive
"Только что вернулся с прогулки — солнце, кофе и любимая песня в наушниках, идеально ❤️",positive
"сегодня в метро наушники разрядились, слушал объявления",neutral
"Лучший вечер с друзьями, смеялись до слёз и ещё хотим продолжения 😄",positive
"начальник снова свалил на меня нерешаемые задачи, сил нет, почти плачу",negative
"он опять не ответил, устала ждать и раздражена, что за люди... 😞",negative
"Сегодня такой кайфовый вечер: любимая музыка, чай и ни одной заботы 😊",positive
"сегодня на почте отдали посылку без проблем, забрал и ушёл.",neutral
"в метро объявили, что поезд задерживается на пять минут",neutral
"На метро сегодня быстрее, чем на автобусе, если кто планирует поехать — имейте в виду",neutral
"поменял пароль на почте, теперь настрою двухфакторку вечером",neutral
"Коллеги прислали расписание на всю неделю, буду планировать задачи и дедлайны.",neutral
"у коллеги сменили график — теперь собрания по понедельникам в 9, просто к сведению",neutral
"на работе обновили регламент, теперь все документы в электронном виде",neutral
"опять задержали зарплату, босс отписывается шаблонами, устал уже...",negative
"купила билеты на концерт, а он отменился — деньги на ветер, обидно",negative
"Сегодня при встрече с друзьями всё классно, смеялись до слёз, такая энергетика ❤️",positive
"вчера скачал новый подкаст, слушаю по дороге на работу, звук без нареканий",neutral
"Сегодня внезапно пошли гулять с друзьями, смеялись до слёз — просто идеальный вечер 😊",positive
"Опять трафик жрёт весь день, интернет вырубился перед дедлайном, блин.",negative
"утром проверил почту, несколько новых писем от коллег, план на день составил",neutral
"Опять автобус отменили, опоздала на работу и начальник в бешенстве. Ненавижу этот город.",negative
"неожиданно холодно стало, взял лёгкую кофту 🧥 и пошёл по делам",neutral
"сделал резервную копию фото, теперь можно не бояться случайных удалений",neutral
"перекинул все фотки на внешний диск, проверил, всё на месте",neutral
"опять весь день тормозит инет, дедлайн горит, а я ненавижу такие дни 😤",negative
"опять пробки и начальник орёт, ну почему всё против меня сегодня...",negative
"сегодня на работе обновили софт, перезагрузку назначили на ночь, связь может пропадать",neutral
"только что посидели с друзьями в парке, смеялись до слёз — лучший вечер 😊",positive
"опять зарядка телефонов сдохла, пришлось весь вечер без музыки... отстой.",negative
"Собираю список фильмов для выходных, посоветуйте что-то несложное и не очень длинное",neutral
"Сегодня с коллегами обсудили план на следующую неделю, всё записали в заметки.",neutral
"на выходных проверю почту, кажется пришло несколько писем по проекту",neutral
"заметил, что у соседнего дома появилось новое уличное освещение, теперь вечером светлее",neutral
"вечер с друзьями и пиццей, смеялись до боли в животе, люблю их",positive
