text,label,topic,intent,emotion,style,structure,archetype,capslock,emoji_usage,typos,profanity,punctuation,prompt_type
"опять этот токсичный ремикс в ленте... а я всё равно сижу и ставлю на повтор!! музыка бесит и лечит одновременно, капец",neutral,toxicity,rant,mixed,capslock_chaos,very_short,music_obsession_post,none,none,clean,none,repeated_exclamations,latent_config
"чужой пост опять попался... и ведь всё точно сказано.. сидишь потом, читаешь и понимаешь, что иногда люди уходят не со скандалом, а просто тихо... как будто тебя в жизни и не было. странно это.",negative,relationships,reflection,melancholic,normal_conversational,fragmented_stream,repost_with_commentary,none,none,clean,none,ellipsis_heavy,latent_config
"ну да... смешно, как некоторые строят из себя верность и нежность, а потом ждут от жизни подарков... мерзко даже это всё вспоминать. хотелось просто нормального внимания, а в итоге одна грязь и пустые слова...",negative,discussion,reflection,aggressive,old_vk_wall_post,multi_sentence,horny_flirty_post,none,none,clean,light,ellipsis_heavy,latent_config
"Иногда листаю 12летние фото и смешно даже... мы тогда еще думали, что навсегда. Я помню его куртку на коленях в пмотанный март и как сложно было просто попрощаться у подъезда.
Странно, но без грусти.",neutral,relationships,storytelling,nostalgic,normal_conversational,fragmented_stream,nostalgic_memory_post,none,none,light_typos,none,normal,latent_config
"Опять включил эту песню вечером и всё, прицепилось на полдня. Сначала раздражает, потом уже вроде норм, а после третьего повтора почему-то прям не отлипает. В дороге потом тоже крутится в голове, бесит и нравится одновременно.",neutral,discussion,rant,mixed,normal_conversational,multi_sentence,music_obsession_post,none,none,clean,none,normal,latent_config
"— ты вообще читаешь, что тебе пишут? — да делай как знаешь, уже сил нет. вечно этот твой токсик, потом удивляешься, почему всех задолбал. ну серьезно:",negative,toxicity,rant,negative,internet_slang,dialogue_like,capslock_emotional_breakdown,none,none,clean,light,normal,latent_config
"— Опять на репите эта песня... да ты рофлишь?
— Нет... просто уже полдня так.
И, честно, странно... вроде ничего из меня не выковыривает, а выключать не хочется.",neutral,other,observation,mixed,capslock_chaos,dialogue_like,music_obsession_post,none,none,clean,none,ellipsis_heavy,latent_config
"Иногда кажется, что старый вечер на моей странице знает обо мне слишком много: как дымный воздух у подъезда прилипал к шее, как ты улыбалась так, будто заранее понимала мой маленький грех. Смешно, но я до сих пор помню этот август от цифры до дрожи в пальцах.",neutral,creative,storytelling,nostalgic,poetic,long_paragraph,horny_flirty_post,none,none,clean,none,normal,latent_config
"репостнул старый пост, сам не понял зачем... просто вспомнил, как с ним все было криво и по-дружески. иногда скучаю даже не по человеку, а по тому ощущению, что все вот-вот могло получиться.",neutral,relationships,confession,nostalgic,internet_slang,fragmented_stream,repost_with_commentary,none,none,light_typos,none,normal,latent_config
"а как вообще правильно отпускать человека, если он уже вроде рядом, а внутри всё still пусто...",neutral,question,discussion,neutral,late_night_post,very_short,relationship_wall_post,light,none,clean,none,repeated_exclamations,latent_config
"Саша: ты опять в наушниках? я: да, потому что сосед над головой решил репетировать ковёр-дримбург. включила уже третий трек подряд и как-то легче.",neutral,daily_life,complaint,neutral,music_status_core,dialogue_like,music_obsession_post,none,none,clean,none,normal,latent_config
"ну ёб твою мать, Гент стойл огонь!!! давно так не вышибало!!!",neutral,short_reaction,reaction,neutral,messy_emotional,very_short,concert_hype,none,none,clean,heavy,repeated_exclamations,latent_config
"репостнул смехуёчки... и сижу теперь как глупый... ну да, ржу с этого богацтва на всю ленту..... жизнь, конечно, штука пиздец смешная - то норм, то тупо до слёз...",neutral,humor,reaction,mixed,repost_commentary,poem_like,capslock_emotional_breakdown,none,none,light_typos,heavy,ellipsis_heavy,latent_config
"репостнул это и вдруг понял... с тобой у меня всё как-то спокойно, по-человечески что ли. смешно дох тут учили не привязываться, а я уже повязоник конкретный. ну ладна, сказано — признал",positive,relationships,confession,positive,internet_slang,fragmented_stream,repost_with_commentary,none,none,light_typos,none,normal,latent_config
"репостнул старую картинку, и почему-то накрыло. тогда казалось, что всё это навсегда, а сейчас даже смешно и грустно. люди расходятся не всегда по громкому пиздецу — иногда просто тихо, без слов.",neutral,relationships,reflection,nostalgic,late_night_post,multi_sentence,repost_with_commentary,none,none,clean,light,normal,latent_config
"Ну все, я флиртую как Wi‑Fi в маршрутке — с меня слабый сигнал, зато сразу к сердцу тянет :)",positive,short_reaction,joke,positive,normal_conversational,single_sentence,horny_flirty_post,none,none,clean,none,normal,latent_config
"Ну да, сначала флирт в лс, потом тишина — видимо, я опять слишком хорошо комментировала чужие фотки.",neutral,short_reaction,joke,neutral,normal_conversational,single_sentence,horny_flirty_post,none,none,clean,none,normal,latent_config
"ну такое, в комментах опять одна мясорубка",neutral,short_reaction,reaction,neutral,internet_slang,single_sentence,aggressive_comment_war,none,none,clean,light,normal,latent_config
"репостнул это чисто чтобы потом сказать «ну ё-моё, жизненно» 😏",neutral,short_reaction,joke,neutral,shitpost,single_sentence,repost_with_commentary,none,light,clean,light,normal,latent_config
"вот сежу и опять кручу эту песню по кругу, уже nе помню какой раз. ночь плешами стучит в окно, а башка чкм-то светлеет от этих аккордов, прям капец как хорошо. у кого еще такое бывает?",positive,other,discussion,positive,drunk_post,long_paragraph,music_obsession_post,none,none,light_typos,none,normal,latent_config
"Опять в комментах одна токсичка... все нормально обсуждают тему, а потом начинается этот семейный цирк с наездом и кусками мата, я вообще зашел почитать по делу...",neutral,toxicity,complaint,neutral,messy_emotional,single_sentence,aggressive_comment_war,none,none,clean,none,ellipsis_heavy,latent_config
"Иногда вроде бы просто ночь и тяжелая голова, а потом один взгляд — и снова льнёт внутри эта смешная нежность. Я не знаю как это работает, но с ним хочется быть ближе, чем вчера. И честно... мне это нравится.",positive,relationships,reflection,positive,messy_emotional,fragmented_stream,horny_flirty_post,none,none,clean,none,normal,latent_config
"пересмотрел старое видео... и снова понял, что моё чувство юмора работает только на меня... а я всё равно смеюсь до слёз...",positive,humor,joke,mixed,repost_commentary,single_sentence,random_life_fragment,none,none,clean,none,ellipsis_heavy,latent_config
"Ну конечно, щас пять комментов умников придёт и опять спор до сотки!! а я просто ржал полвечера, кто вы вообще такие лол",positive,humor,shitpost,positive,shitpost,single_sentence,aggressive_comment_war,none,none,light_typos,light,repeated_exclamations,latent_config
"После концерта почему-то думаю: минуты счастья самые честные, да? будто музыка на час собирает всё внутри в одно место ✨",positive,philosophical,discussion,positive,messy_emotional,very_short,concert_hype,none,light,clean,none,normal,latent_config
"Перепостнул, потому что мысль здравая. Без лишнего шума, но в точку 👌",neutral,short_reaction,reaction,neutral,normal_conversational,very_short,repost_with_commentary,none,light,clean,none,normal,latent_config
"Иногда меня вдруг цепляет мысль, что мы все вроде бы куда-то идём ☄️😶‍🌫️, а по факту просто крутимся на месте... странно это всё ❤️‍🩹🙂🍷 но сидишь смотришь в окно и кажется — почти понял жизнь!!! потом опять нет 😅✨",neutral,philosophical,reflection,mixed,drunk_post,long_paragraph,drunk_existential_post,none,heavy,clean,none,repeated_exclamations,latent_config
"Ночью снова случайно включил тот же трек и вспомнил, как мы однажды шли по набережной в егори были совсем тихо. Тогда мне казалось, что эта песня будет всегда связана с кем-то одним. Странно, но до сих пор не отпускает.",neutral,relationships,storytelling,nostalgic,late_night_post,multi_sentence,music_obsession_post,none,none,clean,none,normal,latent_config
"Ну реально, уже вынесли мозг своими разговорами. Всем всё видн почемуб  а толку ноль. Устала от этой тупой суеты и этих умников, которые сами ничего не делают",negative,discussion,rant,aggressive,normal_conversational,multi_sentence,edgy_teen_post,none,none,light_typos,none,normal,latent_config
"Она так посмотрела, что я уже мысленно повёз нас на шаурму 😏 а потом оказалось — просто сигналила такси парню за мной. ну ладно, бывает",neutral,short_reaction,joke,neutral,normal_conversational,very_short,horny_flirty_post,none,light,clean,light,normal,latent_config
"Иногда ловлю себя на том, что в спорах люди вообще слышат не смысл, а только удобные куски. Наверное, поэтому половина разговоров заканчивается ничем. И это даже не бесит — просто странно.",neutral,discussion,reflection,neutral,normal_conversational,multi_sentence,edgy_teen_post,none,none,clean,none,normal,latent_config
"ночью снова всплыло всё это... странно, как можно соскучиться по человеку, с которым даже толком не простились. я молчу уже давно, но вчера почему-то хотел написать тебе первым",neutral,relationships,confession,nostalgic,late_night_post,fragmented_stream,edgy_teen_post,none,none,clean,none,normal,latent_config
"Сидел всю ночь, перечитывал переписку и понял — мы развалились где-то не в один день, а по кускам. Ты писала «всё норм», а потом просто исчезла. А в комментах уже лайкают те, кто вчера ещё меня защищал... странно так",negative,relationships,storytelling,melancholic,late_night_post,fragmented_stream,aggressive_comment_war,none,none,light_typos,none,normal,latent_config
"Тс, все как-то странно сегодня. Посидел помолчал и уже легче. Пешком домой — наверно, лучший план.",neutral,short_reaction,reaction,neutral,messy_emotional,very_short,drunk_existential_post,none,none,clean,none,normal,latent_config
"Вот за что люблю наши случайные вечерние разговоры — сидишь, как баран после работы, а потом минуту болтаешь с человеком и так вдруг теплее становится, ёлки-палки. Мир ещё не совсем развалился.",positive,discussion,rant,positive,old_vk_wall_post,multi_sentence,random_life_fragment,none,none,clean,light,chaotic,latent_config
"ночью опять смотрю в окно и думаю, что жизнь как wi-fi у соседей... вроде где-то есть, а толку — ноль",neutral,short_reaction,joke,neutral,shitpost,single_sentence,sad_night_post,none,none,clean,none,ellipsis_heavy,latent_config
"— Ну вот и всё, сказал он утром. И день сразу стал пустой: чай остыл, окно серое, в голове шум. Я вроде хожу по делам, а как будто из жизни выпал кусок.",negative,daily_life,observation,mixed,dramatic_prose,dialogue_like,capslock_emotional_breakdown,none,none,clean,none,normal,latent_config
"«Ну конечно, опять “все нормально”, — сарказм уже с тремя слоями». Сидим, смотрим на этот поток оправданий и один вывод напрашивается сам собой: как было разобрано всё в ноль, так и осталось. Поговорили-господа, хватит.",negative,other,observation,aggressive,dramatic_prose,dialogue_like,aggressive_comment_war,none,none,clean,none,normal,latent_config
"Ну вот честно, я ф шоке и одновременно счастлива до *ать 😀💫 Столько бреда пережили, ругались в хлам, мирились как ебан£тые, а всё равно рядом... Это гребаное чувство дорого реально. Люблю тебя, да.",positive,other,discussion,positive,old_vk_wall_post,long_paragraph,relationship_wall_post,light,light,light_typos,heavy,normal,latent_config
"сходил в комменты и опять словил этот токсичный цирк.. вроде в целом не бесит, но напрягает. вдруг все такие острые на язык, аж либидо куда-то выше ушло от злости",neutral,toxicity,complaint,mixed,internet_slang,fragmented_stream,horny_flirty_post,none,none,clean,none,normal,latent_config
"утром опять зима притворяется весной, а я somewhere между нормальным делом и полной усталостью — люди бегут, снег тает как будто неделю пожил и хватит",neutral,daily_life,observation,mixed,dramatic_prose,single_sentence,edgy_teen_post,none,none,light_typos,none,normal,latent_config
еще раз убедился... чем тише вечер... тем громче мысли... лучше бы они платили за аренду,neutral,short_reaction,joke,neutral,messy_emotional,very_short,drunk_existential_post,none,none,clean,none,ellipsis_heavy,latent_config
"Почему у групп столько «нового альбома», а слушать нечего... Включилл, думал зайдет — в итоге какая-то пустота и один шум!!! Старые записи были живые, а это прям мимо, фиг пойми что.",negative,music,discussion,negative,normal_conversational,fragmented_stream,music_obsession_post,none,none,light_typos,none,repeated_exclamations,latent_config
"иногда думаю, что самые тёплые истории у нас были не про «навсегда», а вот именно про эти странные вечера, музыку из колонки и твою привычку смеяться в самый неудобный момент... смешно, но от этого до сих пор тепло!!!",positive,relationships,reflection,nostalgic,messy_emotional,multi_sentence,relationship_wall_post,none,none,clean,none,repeated_exclamations,latent_config
"да ладно, норм тема, смешнее этой херни в комментах уже ничего и не будет",positive,short_reaction,reaction,positive,shitpost,single_sentence,aggressive_comment_war,none,none,clean,light,normal,latent_config
"Ну да, «хайфул-концерт», ага — добрался только до очередей и криков, кайф лютый, чндр здравия всем организаторам.",negative,short_reaction,joke,aggressive,internet_slang,single_sentence,concert_hype,none,none,clean,none,normal,latent_config
"ЗАБАВНО, КАК ОТ НУЛЯ ДНЯ ЧЕЛОВЕК МОЖЕТ СДЕЛАТЬ ТВОЙ ВЕЧЕР ТЁПЛЫМ. И Я ЛАДНО УЖ НЕ БУДУ ДЕЛАТЬ ВИД, ЧТО ЭТО МНЕ И ВСЁ РАВНО — НЕТ. ПРОСТО ХОРОШО С.Т.",positive,relationships,reflection,positive,late_night_post,multi_sentence,capslock_emotional_breakdown,heavy,none,clean,none,normal,latent_config
"с утра опять подумала, как же странно всё выхоит. вроде день есть, а сил как будто нет совсем. за окном серо и пусто 😶 и от этого ещё тяжелее.",negative,discussion,reflection,melancholic,old_vk_wall_post,multi_sentence,random_life_fragment,none,light,light_typos,none,normal,latent_config
"репостнул запись про то, как у всех всё меняется и не табится это нормально; вспомнил себя после работы — усталый, с пакетом из магаза и каким-то странным спокойствием, будто день прошёл мимо просто",neutral,daily_life,storytelling,neutral,messy_emotional,single_sentence,repost_with_commentary,none,none,clean,light,normal,latent_config
"— ну и денёк... сначала опаздал на маршрутку, потом в магазин забегаю — а там карта не проходит... продавщица только плечами: «ну бывает»... домой дошёл уже вообще без слов...",neutral,daily_life,storytelling,mixed,capslock_chaos,dialogue_like,capslock_emotional_breakdown,none,none,light_typos,none,ellipsis_heavy,latent_config
"О господи, колбаса закончилась ровно в самый драматичный момент. современность",neutral,short_reaction,joke,neutral,shitpost,very_short,capslock_emotional_breakdown,none,none,clean,none,normal,latent_config
"кажется, я после этoго концерта еще неделю буду видeть басы во сне хаха",positive,short_reaction,joke,positive,normal_conversational,single_sentence,concert_hype,light,none,light_typos,none,normal,latent_config
"— ты опять выключил свет? — нет, просто устал от шума. странно, а в тишине как-то легче слышать себя. если ночь и пустота не враги, то, может, я всё же дома.",positive,philosophical,reflection,mixed,music_status_core,dialogue_like,sad_night_post,none,none,clean,none,normal,latent_config
"Сначала был просто тяжёлый день, потом подъезд, лифт и мои карманы. Ключи опять в шею бельем... либо у друга. Вечер смешной и мерзкий, растворился как водка в плохой ночи. Кто б знал — понесло нахрен.",negative,daily_life,complaint,mixed,drunk_post,poem_like,random_life_fragment,none,none,clean,light,normal,latent_config
"репостнул и только сейчас поймал себя на мысли... странно ведь, вроде бы всё как обычно, а внутри пусто 😶 ночь опять не спасает...",negative,other,observation,mixed,repost_commentary,very_short,sad_night_post,none,light,clean,none,ellipsis_heavy,latent_config
снова включил одну и ту же песню... и будто всё нормальным стало. у меня явно лёгкая форма музыкальной зависимости...,neutral,short_reaction,joke,neutral,normal_conversational,very_short,music_obsession_post,none,none,clean,none,ellipsis_heavy,latent_config
— Ты спишь?\n— Да вроде уже пыталась.\n一 А на работе опять всё валят на меня... Нормально вообще это или мне просто смириться и допить чай к двум ночи?,neutral,daily_life,complaint,neutral,late_night_post,dialogue_like,relationship_wall_post,none,none,clean,none,normal,latent_config
"проснулса в 4 утра и вдруг понел: жизнь кайф, а будильник оказывается нен поздожрит меня уже рассмешил :D",positive,short_reaction,joke,positive,shitpost,single_sentence,drunk_existential_post,none,none,heavy_typos,none,normal,latent_config
"сел поиграть в настроение, а оно опять лагет. чай охлодел быстрее чем я добрел до смысла вчерашнего дня. смешно? ну ткой себе джойстик у жизни, если честно.",neutral,humor,reaction,mixed,shitpost,multi_sentence,random_life_fragment,none,none,heavy_typos,none,normal,latent_config
"репостнул фотку с двориком из нулевых... и внезапно | запах хлеба, скакалки, скрип качелей. дааа, было время; простое какое-то и тёплое.",positive,other,observation,nostalgic,shitpost,very_short,repost_with_commentary,none,none,clean,none,chaotic,latent_config
"Ночью снова всплыло то старое окно в маршрутке... и почему-то вспомнился твой смех, чужие дворики, фонари в снегу... Всё вроде уехало дальше, а внутри стоит на месте...",neutral,creative,storytelling,nostalgic,poetic,poem_like,sad_night_post,none,none,clean,none,ellipsis_heavy,latent_config
"Перепостнул старую фотку... и опять ё** твою мать накрыло... временем всё подчистили, людей не вернёшь, место то же, а внутри пусто как после пожара... вот оно… ностальгия, хуёвая штука...",negative,storytelling,observation,melancholic,repost_commentary,multi_sentence,nostalgic_memory_post,none,none,clean,heavy,ellipsis_heavy,latent_config
"Одни пишут, что всё в жизни уже ясно... какие там ясности. ""А смысл-то?"" — спрашиваешь и сам же не знаешь ответ до конца. Кто сказал, что он вообще должен быть простым?",neutral,philosophical,reflection,neutral,normal_conversational,dialogue_like,aggressive_comment_war,none,none,light_typos,none,normal,latent_config
"Иногда перечитываю старые переписки и прям тянет обратно в то время... странно, но оно было светлее. Все ещё верю, что такие дни могут возвращаться.",positive,other,discussion,hopeful,messy_emotional,very_short,nostalgic_memory_post,none,none,clean,none,normal,latent_config
"иногда вспоминаешь человека и думаю, вот странно, вроде всё было по-настоящему. без драм, без громких слов. а потом просто разошлись в разные стороны, как будто так и надо. серо как-то.",neutral,relationships,reflection,nostalgic,normal_conversational,fragmented_stream,capslock_emotional_breakdown,none,none,clean,light,normal,latent_config
"Вспомнил, как раньше зимой идешь домой по темным дворам, у тебя в руках пакет из магазина и какая-то странная уверенность, что жизнь вот-вот наладится.",neutral,daily_life,observation,mixed,shitpost,single_sentence,nostalgic_memory_post,none,none,clean,none,normal,latent_config
"Опять в комментах один яд... молчат по делу — спорят языком... и ведь ведь никто не видит, как просто гниют изнутри....",negative,toxicity,rant,negative,capslock_chaos,poem_like,aggressive_comment_war,none,none,clean,none,ellipsis_heavy,latent_config
"репостнула это не просто так. Иногда думаю, что самые важные чувства я так и не умела говорить вслух — только молча беречь их, как наш старый плед и те вечера, когда ты был рядом. Странно скучать по почти забытым деталям... но сердце все помнит.",positive,relationships,confession,nostalgic,normal_conversational,multi_sentence,repost_with_commentary,none,none,clean,none,normal,latent_config
"и знаешь… до сих пор иногда вспоминаю как ты писала мне ночью… глупо, да. вроде и не люблю уже так, а пальцы всё равно тянутся написать тебе. смешно конечно… но ты наверное единственная кто тогда так важна была",neutral,relationships,confession,nostalgic,messy_emotional,fragmented_stream,horny_flirty_post,none,none,light_typos,light,ellipsis_heavy,latent_config
"""Ты правда в это ввязалась?"" — спросили вчера. А я только улыбнулась 🙂 Да, токсичность кругом, но когда рядом мой человек, всё как-то отваливается на второй план. Иногда хватает одного сообщения, чтобы снова дышать спокойно.",positive,toxicity,reaction,mixed,normal_conversational,dialogue_like,relationship_wall_post,none,light,clean,none,normal,latent_config
"ночь. снова этот старый трек в наушниках, и почему-то моментами кажется, что всё уже было где-то давно... люди уходят, память остается, грустно как-то٫ но без драмы. просто тишина и latepp ",neutral,philosophical,reflection,nostalgic,music_status_core,fragmented_stream,sad_night_post,none,none,light_typos,light,normal,latent_config
"Иногда думаешь, что любовь — это про громкие слова, а потом сидишь ночью и выдыхаешь: блин, как же спокойно рядом с правильным человеком. Странно даже. Но хорошо.",positive,relationships,reflection,positive,messy_emotional,fragmented_stream,drunk_existential_post,none,none,clean,none,normal,latent_config
"вроде посмеялся, а потом как всегда задумался о смысле чайника и разошлись мысли по углам",neutral,short_reaction,joke,neutral,messy_emotional,very_short,drunk_existential_post,none,none,clean,none,normal,latent_config
"Зашёл ночью в дискуссию и поймал столько токсика, что стало дико грустно сначала, а потом почему-то даже смешно. Спасибо тем редким нормальным людям в ленте — вы реально вытягиваете этот вечер.",positive,toxicity,reaction,positive,normal_conversational,long_paragraph,sad_night_post,none,none,clean,none,normal,latent_config
"яязвительно хорошо закинуло... просто ебать, опять тянет на харозизнь эту твою, и всносно жаль...",neutral,short_reaction,reaction,neutral,shitpost,single_sentence,horny_flirty_post,none,none,clean,heavy,ellipsis_heavy,latent_config
"перепостнул тут мысль про то, как мы вечно куда-то бежим, а по сути половина дня уходит на мелочи 🙃 и ведь правда: чай остыл, письмо не отправил, ключи искал 10 минут... обычый день, но как то так!!!",neutral,daily_life,observation,neutral,repost_commentary,long_paragraph,repost_with_commentary,none,light,light_typos,none,repeated_exclamations,latent_config
"ну вот и всё, странное ошушение после нашего разговора, как будто ничего и не случалось",neutral,short_reaction,reaction,neutral,messy_emotional,single_sentence,relationship_wall_post,none,none,light_typos,none,normal,latent_config
"Когда трек кончается, у меня на душе реально как будто кто-то в ленте внезапно все обрезал и ушел без рифмы.",neutral,short_reaction,joke,neutral,internet_slang,single_sentence,music_obsession_post,none,none,clean,none,normal,latent_config
"всё, я сдаюсь... ты опять красиво победила меня без всяких шансов, это уже преступление 😅",positive,short_reaction,joke,positive,messy_emotional,very_short,relationship_wall_post,none,none,clean,none,normal,latent_config
"а кто помнит тот вечер на концерте, когда прямо перед сценой всех качнуло так, что до сих пор в груди звенит? интересно, играет ли они это сейчас вообще иногда скучаю по тем временам",neutral,question,asking,nostalgic,drunk_post,long_paragraph,concert_hype,none,none,clean,none,normal,latent_config
"ха, вот же ж жизнь: блудишь пол ночи по мыслям, а потом узкая улыбка и уже вроде всё норм)))",positive,short_reaction,joke,positive,messy_emotional,very_short,drunk_existential_post,none,none,light_typos,none,normal,latent_config
"Сегодня на концерте было странно тихо между песнями, а потом весь зал вдруг снова оживал. Пока шёл домой, до сих пор в голове крутился один и тот же кусок из припева.",neutral,storytelling,storytelling,neutral,late_night_post,multi_sentence,concert_hype,none,none,clean,none,normal,latent_config
"смешно, конечно... человек пишет гадости и потом ж в че как будто так и надо... устал уже от этой токсичности вокруг, ночь, мысли рвёт в клочья...",negative,toxicity,reaction,negative,internet_slang,fragmented_stream,sad_night_post,none,none,clean,none,ellipsis_heavy,latent_config
"репостнул, потому что ну да. вряд ли но прям пик внутрннего блогинга собз был",neutral,short_reaction,reaction,neutral,shitpost,very_short,repost_with_commentary,none,none,light_typos,none,normal,latent_config
"смотрю на наши ночные переписки и опять включила ту песню. странно, но теперь она совсем про нас, а не просто фоновый шум. люблю это чувство — когда человек остается в голове после его сообщения.",positive,relationships,reflection,positive,messy_emotional,multi_sentence,music_obsession_post,none,none,clean,none,normal,latent_config
"ночь опять развозит мысли по углам. странно, как всё ломается в голове тихо, без драмы — и потом вдруг понимаешь, что даже этот полный пиздец почему-то лепит тебя заново. наверное, я не потерян.",positive,philosophical,reflection,mixed,late_night_post,fragmented_stream,edgy_teen_post,none,none,clean,light,normal,latent_config
"— помнишь, как в тот дождь сидели у ларька и яблочный сок делили? — Ага. да уж было же... Сейчас мимо шёл, аж черт-те что в голове всплыло. Все перемешано, но почему-то тепло.",neutral,daily_life,storytelling,neutral,capslock_chaos,dialogue_like,nostalgic_memory_post,none,none,light_typos,heavy,normal,latent_config
"Репостнул себе, потому что ночью всё равно думается иначе. Странно: чем тише вокруг, тем сильнее лезут в голову всякие «зачем»... ладнo, завтра вроде отпускает 🙂",neutral,philosophical,reflection,mixed,repost_commentary,very_short,sad_night_post,light,light,light_typos,light,normal,latent_config
"— ну и что это было?! 🙈
— сам вообще понимаешь....?
ладно, неважно))) просто наконец-то тепло внутри... и да, улыбка дурацкая уже второй час никуда 😌",positive,other,reaction,mixed,old_vk_wall_post,dialogue_like,horny_flirty_post,none,light,clean,none,repeated_exclamations,latent_config
"ночью опять пересмотрел старые фото.... как же странно, будто это не со мной было... там всё ещё пишутку по-другому — планы, люди, маленькие глупости... и чтото такое держит до сих пор, хотя уже давно никого нет онлайн...",neutral,discussion,discussion,nostalgic,old_vk_wall_post,multi_sentence,sad_night_post,none,none,light_typos,none,ellipsis_heavy,latent_config
"Ночь, опять ни сна... Люди вообще начали слышать друг друга или всем уже плевать!! Устал тащить всё на себе, а в ответ только тишина и эти дикие ответы ни о чём!!!!",negative,discussion,rant,dramatic,old_vk_wall_post,multi_sentence,sad_night_post,none,none,clean,none,repeated_exclamations,latent_config
"Репостнул, потому что вот это уже слишком. Кто-нибудь вообще понимает, почему нормальный человек должен выживать на этом бардаке и никто ничего не объясняет? Всё как-то криво и страшно, честно.",negative,question,asking,dramatic,old_vk_wall_post,multi_sentence,repost_with_commentary,none,none,clean,none,normal,latent_config
"Странно, как люди, с которыми когда-то ночами рубились в комментах из-за всякой фигни, потом просто исчезают. И вроде ничего не горит уже, а всё равно иногда лезет эта дикая ностальгия. Любовь там или дружба — одно чертово поле.",neutral,relationships,reflection,nostalgic,messy_emotional,fragmented_stream,aggressive_comment_war,none,none,clean,light,normal,latent_config
"РЕПОСТНУЛ ЕЩЁ ОДИН «СМЕШНОЙ» МЕМ!!!
В ИТОГЕ СМΕЯЛСЯ ТОЛЬКО МОЙ ДРУЗЬЯ???
ЖЕНАЗАБЫТА КЧЕРТУ!!!)
ВЕСЕЛО, ДА ЗДА??!",negative,humor,shitpost,mixed,repost_commentary,poem_like,random_life_fragment,heavy,none,clean,none,repeated_exclamations,latent_config
"поздно вечером открыл старый блокнот с набросками, еще из универа. смешно, там половина идей так и осталась на полях — какие-то песни, чужие лица, сцена в пустом вагоне метро. почему-то стало спокойно и чуть грустно, как будто это тоже моя жизнь была",neutral,creative,confession,nostalgic,late_night_post,long_paragraph,random_life_fragment,none,none,clean,none,normal,latent_config
"Наткнулся на старую фотку из тех времён, когда мы умудрялись ржать над любой ерундой и считать это качественным контентом — через секунду ностальгия сведена первым же кривым шутейным комментом, и я, если честно, снова там",positive,humor,joke,positive,internet_slang,single_sentence,nostalgic_memory_post,none,none,clean,none,normal,latent_config
"Иногда думаю... и становится так пусто. Столько слов было, обещаний... а в итоге тишина, будто ничего и не было. Самое мерзкое, что отпустить уже давно пора, но внутри всё равно болит...",negative,discussion,reflection,negative,old_vk_wall_post,multi_sentence,relationship_wall_post,none,none,clean,none,ellipsis_heavy,latent_config
"Иногда сижу и вспоминаю, как раньше лента была живее. Сейчас жалко просто из-за токсича писать куда-то надоело опять читать одну злость в ответах, прям выматывает всё это.",neutral,toxicity,complaint,neutral,messy_emotional,fragmented_stream,nostalgic_memory_post,none,none,clean,none,normal,latent_config
"ты это видел?.. я просто стою и думаю... ладно, бывает... странное все-таки сегодня какое-то настроение...",neutral,other,reaction,neutral,normal_conversational,dialogue_like,edgy_teen_post,none,none,clean,none,ellipsis_heavy,latent_config
"Столько умников, что одна хуйня читается: каждый орёт про истину, а по факту всем надо только залезть повыше и укусить чужую правду. Смешно и мерзко. Жизнь вообще как ссора в комментариях — немного пыла, немного пустоты, и уже не ясно, кто тут свободный человек.",neutral,philosophical,reflection,mixed,dramatic_prose,long_paragraph,aggressive_comment_war,none,none,clean,heavy,normal,latent_config
"Репостнула пост про то, как старые переписки умеют держать сильнее любых фотографий... и да, это прям в точку. Смешно, как некоторые люди остаются где-то внутри на совсем другом сроке, чем весь остальной движ...",neutral,relationships,reflection,nostalgic,internet_slang,multi_sentence,repost_with_commentary,none,none,clean,none,ellipsis_heavy,latent_config
"репостнул приcтvol \-笑, а теперь сижу как полный оптимист в 2:13 ночи и ржу сам над собой — видимо, это уже финальная стадия адекватности",neutral,humor,joke,mixed,repost_commentary,single_sentence,sad_night_post,none,none,light_typos,none,normal,latent_config
"опять сижу ночью и ловлю себя на том, что вроде бы уже всё понял... а всё равно больно 😊 странно вспоминать это лицо после всех этих месяцев... будто кто-то вырвал кусок из середины меня и поставил рядом пепел. сегодня хотел написать — удалил... наверное, так даже честнее.",negative,storytelling,storytelling,mixed,late_night_post,long_paragraph,edgy_teen_post,none,light,clean,none,ellipsis_heavy,latent_config
"поймал сегодня старый трек и прям унесло в те времена, когда vk был весь в красивых аватарках, плейлистах и бесконечных переписках. смешно вспоминать, как тогда песни про боль заходили на ура и чем-то даже спасали от всей этой токсичности вокруг. сейчас включил ее снова — и будто воздух стал мягче.",positive,toxicity,reaction,nostalgic,normal_conversational,long_paragraph,music_obsession_post,none,none,clean,none,normal,latent_config
"Опять этот трек в моей голове орёт 😤 младец плейлист, сломай меня ещё раз",negative,short_reaction,joke,aggressive,internet_slang,very_short,music_obsession_post,none,light,light_typos,none,normal,latent_config
"Репостнул и сам слов не найду... у меня опять этих дел, серые будни, метро-работа-ксерокс... вроде всё норм, а внутри как батарейка села. что то день какойто вязкий.... ладно, завтра разберусь.",neutral,daily_life,complaint,neutral,repost_commentary,fragmented_stream,drunk_existential_post,none,none,light_typos,none,ellipsis_heavy,latent_config
